h3_origin,h3_dest,trips,origin_zone,dest_zone
89ce8c08da7ffff,89ce8c0c61bffff,5.9531,24.0,4.0
89ce8c08da7ffff,89ce8c0f133ffff,0.0994,24.0,4.0
89ce8c08da7ffff,89ce8c0c6cfffff,2.7409,24.0,4.0
89ce8c08da7ffff,89ce8c0c6cbffff,0.8127,24.0,4.0
89ce8c08da7ffff,89ce8c0c6c3ffff,1.7615,24.0,4.0
89ce8c08da7ffff,89ce8c0f117ffff,0.1532,24.0,4.0
89ce8c08da7ffff,89ce8c0c6d3ffff,0.6256,24.0,4.0
89ce8c08da7ffff,89ce8c0f16fffff,0.2146,24.0,4.0
89ce8c08da7ffff,89ce8c0c6d7ffff,3.3498,24.0,4.0
89ce8c08da7ffff,89ce8c0c653ffff,1.4,24.0,4.0
89ce8c08da7ffff,89ce8c0f10bffff,0.2705,24.0,4.0
89ce8c08da7ffff,89ce8c0f103ffff,0.239,24.0,4.0
89ce8c08da7ffff,89ce8c0c6c7ffff,6.6202,24.0,4.0
89ce8c08da7ffff,89ce8c0f1bbffff,0.0497,24.0,4.0
89ce8c08da7ffff,89ce8c0c657ffff,4.1288,24.0,4.0
89ce8c08da7ffff,89ce8c0f173ffff,0.1972,24.0,4.0
89ce8c08da7ffff,89ce8c0f16bffff,0.4834,24.0,4.0
89ce8c08da7ffff,89ce8c0c68bffff,3.1436,24.0,4.0
89ce8c08d97ffff,89ce8c0c61bffff,0.5397,24.0,4.0
89ce8c08d97ffff,89ce8c0c6cfffff,0.2485,24.0,4.0
89ce8c08d97ffff,89ce8c0c6cbffff,0.0737,24.0,4.0
89ce8c08d97ffff,89ce8c0c6c3ffff,0.1597,24.0,4.0
89ce8c08d97ffff,89ce8c0f117ffff,0.0139,24.0,4.0
89ce8c08d97ffff,89ce8c0c6d3ffff,0.0567,24.0,4.0
89ce8c08d97ffff,89ce8c0f16fffff,0.0195,24.0,4.0
89ce8c08d97ffff,89ce8c0c6d7ffff,0.3037,24.0,4.0
89ce8c08d97ffff,89ce8c0c653ffff,0.1269,24.0,4.0
89ce8c08d97ffff,89ce8c0f10bffff,0.0245,24.0,4.0
89ce8c08d97ffff,89ce8c0f103ffff,0.0217,24.0,4.0
89ce8c08d97ffff,89ce8c0c6c7ffff,0.6002,24.0,4.0
89ce8c08d97ffff,89ce8c0c657ffff,0.3743,24.0,4.0
89ce8c08d97ffff,89ce8c0f173ffff,0.0179,24.0,4.0
89ce8c08d97ffff,89ce8c0f16bffff,0.0438,24.0,4.0
89ce8c08d97ffff,89ce8c0c68bffff,0.285,24.0,4.0
89ce8c08da3ffff,89ce8c0c61bffff,0.1694,24.0,4.0
89ce8c08da3ffff,89ce8c0c6cfffff,0.078,24.0,4.0
89ce8c08da3ffff,89ce8c0c6cbffff,0.0231,24.0,4.0
89ce8c08da3ffff,89ce8c0c6c3ffff,0.0501,24.0,4.0
89ce8c08da3ffff,89ce8c0c6d3ffff,0.0178,24.0,4.0
89ce8c08da3ffff,89ce8c0c6d7ffff,0.0953,24.0,4.0
89ce8c08da3ffff,89ce8c0c653ffff,0.0398,24.0,4.0
89ce8c08da3ffff,89ce8c0c6c7ffff,0.1884,24.0,4.0
89ce8c08da3ffff,89ce8c0c657ffff,0.1175,24.0,4.0
89ce8c08da3ffff,89ce8c0f16bffff,0.0138,24.0,4.0
89ce8c08da3ffff,89ce8c0c68bffff,0.0894,24.0,4.0
89ce8c08d33ffff,89ce8c0c61bffff,0.0346,24.0,4.0
89ce8c08d33ffff,89ce8c0c6cfffff,0.0159,24.0,4.0
89ce8c08d33ffff,89ce8c0c6c3ffff,0.0102,24.0,4.0
89ce8c08d33ffff,89ce8c0c6d7ffff,0.0195,24.0,4.0
89ce8c08d33ffff,89ce8c0c6c7ffff,0.0385,24.0,4.0
89ce8c08d33ffff,89ce8c0c657ffff,0.024,24.0,4.0
89ce8c08d33ffff,89ce8c0c68bffff,0.0183,24.0,4.0
89ce8c08d87ffff,89ce8c0f10fffff,0.0204,24.0,4.0
89ce8c08d87ffff,89ce8c0c61bffff,2.097,24.0,4.0
89ce8c08d87ffff,89ce8c0f133ffff,0.035,24.0,4.0
89ce8c08d87ffff,89ce8c0c6cfffff,0.9655,24.0,4.0
89ce8c08d87ffff,89ce8c0c6cbffff,0.2863,24.0,4.0
89ce8c08d87ffff,89ce8c0c6c3ffff,0.6205,24.0,4.0
89ce8c08d87ffff,89ce8c0f117ffff,0.0539,24.0,4.0
89ce8c08d87ffff,89ce8c0c6d3ffff,0.2204,24.0,4.0
89ce8c08d87ffff,89ce8c0f16fffff,0.0756,24.0,4.0
89ce8c08d87ffff,89ce8c0c6d7ffff,1.18,24.0,4.0
89ce8c08d87ffff,89ce8c0c653ffff,0.4931,24.0,4.0
89ce8c08d87ffff,89ce8c0f10bffff,0.0953,24.0,4.0
89ce8c08d87ffff,89ce8c0f103ffff,0.0842,24.0,4.0
89ce8c08d87ffff,89ce8c0c6c7ffff,2.332,24.0,4.0
89ce8c08d87ffff,89ce8c0f1bbffff,0.0175,24.0,4.0
89ce8c08d87ffff,89ce8c0c657ffff,1.4544,24.0,4.0
89ce8c08d87ffff,89ce8c0f173ffff,0.0695,24.0,4.0
89ce8c08d87ffff,89ce8c0f16bffff,0.1703,24.0,4.0
89ce8c08d87ffff,89ce8c0c68bffff,1.1073,24.0,4.0
89ce8c08d37ffff,89ce8c0f377ffff,23.8117,24.0,40.0
89ce8c08d37ffff,89ce8c0f363ffff,4.1075,24.0,40.0
89ce8c08db3ffff,89ce8c0f377ffff,19.6934,24.0,40.0
89ce8c08db3ffff,89ce8c0f363ffff,3.3971,24.0,40.0
89ce8c0f2dbffff,89ce8c0f377ffff,43.8521,24.0,40.0
89ce8c0f2dbffff,89ce8c0f363ffff,7.5644,24.0,40.0
89ce8c08dafffff,89ce8c0f377ffff,10.6739,24.0,40.0
89ce8c08dafffff,89ce8c0f363ffff,1.8412,24.0,40.0
89ce8c0f2d3ffff,89ce8c0f377ffff,35.3833,24.0,40.0
89ce8c0f2d3ffff,89ce8c0f363ffff,6.1036,24.0,40.0
89ce8c08db7ffff,89ce8c0f377ffff,14.6555,24.0,40.0
89ce8c08db7ffff,89ce8c0f363ffff,2.5281,24.0,40.0
89ce8c0f2d7ffff,89ce8c0f377ffff,20.2081,24.0,40.0
89ce8c0f2d7ffff,89ce8c0f363ffff,3.4859,24.0,40.0
89ce8c0f64bffff,89ce8c0f377ffff,16.7342,24.0,40.0
89ce8c0f64bffff,89ce8c0f363ffff,2.8866,24.0,40.0
89ce8c08da7ffff,89ce8c0f377ffff,22.5946,24.0,40.0
89ce8c08da7ffff,89ce8c0f363ffff,3.8975,24.0,40.0
89ce8c08d97ffff,89ce8c0f377ffff,2.0485,24.0,40.0
89ce8c08d97ffff,89ce8c0f363ffff,0.3534,24.0,40.0
89ce8c08da3ffff,89ce8c0f377ffff,0.6429,24.0,40.0
89ce8c08da3ffff,89ce8c0f363ffff,0.1109,24.0,40.0
89ce8c08d33ffff,89ce8c0f377ffff,0.1314,24.0,40.0
89ce8c08d33ffff,89ce8c0f363ffff,0.0227,24.0,40.0
89ce8c08d87ffff,89ce8c0f377ffff,7.9589,24.0,40.0
89ce8c08d87ffff,89ce8c0f363ffff,1.3729,24.0,40.0
89ce8c08d37ffff,89ce8c0f373ffff,30.5152,24.0,41.0
89ce8c08d37ffff,89ce8c0f347ffff,14.6837,24.0,41.0
89ce8c08db3ffff,89ce8c0f373ffff,25.2374,24.0,41.0
89ce8c08db3ffff,89ce8c0f347ffff,12.1441,24.0,41.0
89ce8c0f2dbffff,89ce8c0f373ffff,56.1973,24.0,41.0
89ce8c0f2dbffff,89ce8c0f347ffff,27.0417,24.0,41.0
89ce8c08dafffff,89ce8c0f373ffff,13.6788,24.0,41.0
89ce8c08dafffff,89ce8c0f347ffff,6.5821,24.0,41.0
89ce8c0f2d3ffff,89ce8c0f373ffff,45.3444,24.0,41.0
89ce8c0f2d3ffff,89ce8c0f347ffff,21.8194,24.0,41.0
89ce8c08db7ffff,89ce8c0f373ffff,18.7814,24.0,41.0
89ce8c08db7ffff,89ce8c0f347ffff,9.0375,24.0,41.0
89ce8c0f2d7ffff,89ce8c0f373ffff,25.8971,24.0,41.0
89ce8c0f2d7ffff,89ce8c0f347ffff,12.4615,24.0,41.0
89ce8c0f64bffff,89ce8c0f373ffff,21.4452,24.0,41.0
89ce8c0f64bffff,89ce8c0f347ffff,10.3193,24.0,41.0
89ce8c08da7ffff,89ce8c0f373ffff,28.9554,24.0,41.0
89ce8c08da7ffff,89ce8c0f347ffff,13.9331,24.0,41.0
89ce8c08d97ffff,89ce8c0f373ffff,2.6252,24.0,41.0
89ce8c08d97ffff,89ce8c0f347ffff,1.2632,24.0,41.0
89ce8c08da3ffff,89ce8c0f373ffff,0.8239,24.0,41.0
89ce8c08da3ffff,89ce8c0f347ffff,0.3964,24.0,41.0
89ce8c08d33ffff,89ce8c0f373ffff,0.1684,24.0,41.0
89ce8c08d33ffff,89ce8c0f347ffff,0.081,24.0,41.0
89ce8c08d87ffff,89ce8c0f373ffff,10.1995,24.0,41.0
89ce8c08d87ffff,89ce8c0f347ffff,4.9079,24.0,41.0
89ce8c08d37ffff,89ce8c0f037ffff,0.2741,24.0,42.0
89ce8c08d37ffff,89ce8c0f00fffff,0.8011,24.0,42.0
89ce8c08d37ffff,89ce8c0f03bffff,0.636,24.0,42.0
89ce8c08d37ffff,89ce8c0f0afffff,0.7096,24.0,42.0
89ce8c08d37ffff,89ce8c0f007ffff,0.3679,24.0,42.0
89ce8c08d37ffff,89ce8c0f023ffff,1.0931,24.0,42.0
89ce8c08d37ffff,89ce8c0f033ffff,0.379,24.0,42.0
89ce8c08d37ffff,89ce8c0f0abffff,1.2886,24.0,42.0
89ce8c08d37ffff,89ce8c0f003ffff,0.9679,24.0,42.0
89ce8c08d37ffff,89ce8c0f017ffff,0.8632,24.0,42.0
89ce8c08db3ffff,89ce8c0f037ffff,0.2267,24.0,42.0
89ce8c08db3ffff,89ce8c0f00fffff,0.6626,24.0,42.0
89ce8c08db3ffff,89ce8c0f03bffff,0.526,24.0,42.0
89ce8c08db3ffff,89ce8c0f0afffff,0.5868,24.0,42.0
89ce8c08db3ffff,89ce8c0f007ffff,0.3043,24.0,42.0
89ce8c08db3ffff,89ce8c0f023ffff,0.904,24.0,42.0
89ce8c08db3ffff,89ce8c0f033ffff,0.3134,24.0,42.0
89ce8c08db3ffff,89ce8c0f0abffff,1.0658,24.0,42.0
89ce8c08db3ffff,89ce8c0f003ffff,0.8005,24.0,42.0
89ce8c08db3ffff,89ce8c0f017ffff,0.7139,24.0,42.0
89ce8c0f2dbffff,89ce8c0f037ffff,0.5047,24.0,42.0
89ce8c0f2dbffff,89ce8c0f00fffff,1.4754,24.0,42.0
89ce8c0f2dbffff,89ce8c0f03bffff,1.1713,24.0,42.0
89ce8c0f2dbffff,89ce8c0f0afffff,1.3067,24.0,42.0
89ce8c0f2dbffff,89ce8c0f007ffff,0.6775,24.0,42.0
89ce8c0f2dbffff,89ce8c0f023ffff,2.013,24.0,42.0
89ce8c0f2dbffff,89ce8c0f033ffff,0.6979,24.0,42.0
89ce8c0f2dbffff,89ce8c0f0abffff,2.3732,24.0,42.0
89ce8c0f2dbffff,89ce8c0f003ffff,1.7825,24.0,42.0
89ce8c0f2dbffff,89ce8c0f017ffff,1.5897,24.0,42.0
89ce8c08dafffff,89ce8c0f037ffff,0.1229,24.0,42.0
89ce8c08dafffff,89ce8c0f00fffff,0.3591,24.0,42.0
89ce8c08dafffff,89ce8c0f03bffff,0.2851,24.0,42.0
89ce8c08dafffff,89ce8c0f0afffff,0.3181,24.0,42.0
89ce8c08dafffff,89ce8c0f007ffff,0.1649,24.0,42.0
89ce8c08dafffff,89ce8c0f023ffff,0.49,24.0,42.0
89ce8c08dafffff,89ce8c0f033ffff,0.1699,24.0,42.0
89ce8c08dafffff,89ce8c0f0abffff,0.5776,24.0,42.0
89ce8c08dafffff,89ce8c0f003ffff,0.4339,24.0,42.0
89ce8c08dafffff,89ce8c0f017ffff,0.3869,24.0,42.0
89ce8c0f2d3ffff,89ce8c0f037ffff,0.4072,24.0,42.0
89ce8c0f2d3ffff,89ce8c0f00fffff,1.1905,24.0,42.0
89ce8c0f2d3ffff,89ce8c0f03bffff,0.9451,24.0,42.0
89ce8c0f2d3ffff,89ce8c0f0afffff,1.0544,24.0,42.0
89ce8c0f2d3ffff,89ce8c0f007ffff,0.5467,24.0,42.0
89ce8c0f2d3ffff,89ce8c0f023ffff,1.6243,24.0,42.0
89ce8c0f2d3ffff,89ce8c0f033ffff,0.5631,24.0,42.0
89ce8c0f2d3ffff,89ce8c0f0abffff,1.9149,24.0,42.0
89ce8c0f2d3ffff,89ce8c0f003ffff,1.4383,24.0,42.0
89ce8c0f2d3ffff,89ce8c0f017ffff,1.2827,24.0,42.0
89ce8c08db7ffff,89ce8c0f037ffff,0.1687,24.0,42.0
89ce8c08db7ffff,89ce8c0f00fffff,0.4931,24.0,42.0
89ce8c08db7ffff,89ce8c0f03bffff,0.3914,24.0,42.0
89ce8c08db7ffff,89ce8c0f0afffff,0.4367,24.0,42.0
89ce8c08db7ffff,89ce8c0f007ffff,0.2264,24.0,42.0
89ce8c08db7ffff,89ce8c0f023ffff,0.6728,24.0,42.0
89ce8c08db7ffff,89ce8c0f033ffff,0.2332,24.0,42.0
89ce8c08db7ffff,89ce8c0f0abffff,0.7931,24.0,42.0
89ce8c08db7ffff,89ce8c0f003ffff,0.5957,24.0,42.0
89ce8c08db7ffff,89ce8c0f017ffff,0.5313,24.0,42.0
89ce8c0f2d7ffff,89ce8c0f037ffff,0.2326,24.0,42.0
89ce8c0f2d7ffff,89ce8c0f00fffff,0.6799,24.0,42.0
89ce8c0f2d7ffff,89ce8c0f03bffff,0.5397,24.0,42.0
89ce8c0f2d7ffff,89ce8c0f0afffff,0.6022,24.0,42.0
89ce8c0f2d7ffff,89ce8c0f007ffff,0.3122,24.0,42.0
89ce8c0f2d7ffff,89ce8c0f023ffff,0.9277,24.0,42.0
89ce8c0f2d7ffff,89ce8c0f033ffff,0.3216,24.0,42.0
89ce8c0f2d7ffff,89ce8c0f0abffff,1.0936,24.0,42.0
89ce8c0f2d7ffff,89ce8c0f003ffff,0.8214,24.0,42.0
89ce8c0f2d7ffff,89ce8c0f017ffff,0.7326,24.0,42.0
89ce8c0f64bffff,89ce8c0f037ffff,0.1926,24.0,42.0
89ce8c0f64bffff,89ce8c0f00fffff,0.563,24.0,42.0
89ce8c0f64bffff,89ce8c0f03bffff,0.447,24.0,42.0
89ce8c0f64bffff,89ce8c0f0afffff,0.4987,24.0,42.0
89ce8c0f64bffff,89ce8c0f007ffff,0.2585,24.0,42.0
89ce8c0f64bffff,89ce8c0f023ffff,0.7682,24.0,42.0
89ce8c0f64bffff,89ce8c0f033ffff,0.2663,24.0,42.0
89ce8c0f64bffff,89ce8c0f0abffff,0.9056,24.0,42.0
89ce8c0f64bffff,89ce8c0f003ffff,0.6802,24.0,42.0
89ce8c0f64bffff,89ce8c0f017ffff,0.6066,24.0,42.0
89ce8c08da7ffff,89ce8c0f037ffff,0.2601,24.0,42.0
89ce8c08da7ffff,89ce8c0f00fffff,0.7602,24.0,42.0
89ce8c08da7ffff,89ce8c0f03bffff,0.6035,24.0,42.0
89ce8c08da7ffff,89ce8c0f0afffff,0.6733,24.0,42.0
89ce8c08da7ffff,89ce8c0f007ffff,0.3491,24.0,42.0
89ce8c08da7ffff,89ce8c0f023ffff,1.0372,24.0,42.0
89ce8c08da7ffff,89ce8c0f033ffff,0.3596,24.0,42.0
89ce8c08da7ffff,89ce8c0f0abffff,1.2228,24.0,42.0
89ce8c08da7ffff,89ce8c0f003ffff,0.9184,24.0,42.0
89ce8c08da7ffff,89ce8c0f017ffff,0.8191,24.0,42.0
89ce8c08d97ffff,89ce8c0f037ffff,0.0236,24.0,42.0
89ce8c08d97ffff,89ce8c0f00fffff,0.0689,24.0,42.0
89ce8c08d97ffff,89ce8c0f03bffff,0.0547,24.0,42.0
89ce8c08d97ffff,89ce8c0f0afffff,0.061,24.0,42.0
89ce8c08d97ffff,89ce8c0f007ffff,0.0316,24.0,42.0
89ce8c08d97ffff,89ce8c0f023ffff,0.094,24.0,42.0
89ce8c08d97ffff,89ce8c0f033ffff,0.0326,24.0,42.0
89ce8c08d97ffff,89ce8c0f0abffff,0.1109,24.0,42.0
89ce8c08d97ffff,89ce8c0f003ffff,0.0833,24.0,42.0
89ce8c08d97ffff,89ce8c0f017ffff,0.0743,24.0,42.0
89ce8c08da3ffff,89ce8c0f00fffff,0.0216,24.0,42.0
89ce8c08da3ffff,89ce8c0f03bffff,0.0172,24.0,42.0
89ce8c08da3ffff,89ce8c0f0afffff,0.0192,24.0,42.0
89ce8c08da3ffff,89ce8c0f023ffff,0.0295,24.0,42.0
89ce8c08da3ffff,89ce8c0f033ffff,0.0102,24.0,42.0
89ce8c08da3ffff,89ce8c0f0abffff,0.0348,24.0,42.0
89ce8c08da3ffff,89ce8c0f003ffff,0.0261,24.0,42.0
89ce8c08da3ffff,89ce8c0f017ffff,0.0233,24.0,42.0
89ce8c08d87ffff,89ce8c0f037ffff,0.0916,24.0,42.0
89ce8c08d87ffff,89ce8c0f00fffff,0.2678,24.0,42.0
89ce8c08d87ffff,89ce8c0f03bffff,0.2126,24.0,42.0
89ce8c08d87ffff,89ce8c0f0afffff,0.2372,24.0,42.0
89ce8c08d87ffff,89ce8c0f007ffff,0.123,24.0,42.0
89ce8c08d87ffff,89ce8c0f023ffff,0.3654,24.0,42.0
89ce8c08d87ffff,89ce8c0f033ffff,0.1267,24.0,42.0
89ce8c08d87ffff,89ce8c0f0abffff,0.4307,24.0,42.0
89ce8c08d87ffff,89ce8c0f003ffff,0.3235,24.0,42.0
89ce8c08d87ffff,89ce8c0f017ffff,0.2885,24.0,42.0
89ce8c08d37ffff,89ce8c0f0c7ffff,2.5525,24.0,43.0
89ce8c08d37ffff,89ce8c0f01bffff,4.6801,24.0,43.0
89ce8c08d37ffff,89ce8c0f0c3ffff,0.4217,24.0,43.0
89ce8c08d37ffff,89ce8c0f0d7ffff,2.8914,24.0,43.0
89ce8c08d37ffff,89ce8c0f047ffff,4.4371,24.0,43.0
89ce8c08d37ffff,89ce8c0f0cbffff,1.708,24.0,43.0
89ce8c08d37ffff,89ce8c0f0cfffff,4.417,24.0,43.0
89ce8c08d37ffff,89ce8c0f00bffff,6.2105,24.0,43.0
89ce8c08d37ffff,89ce8c0f057ffff,6.9824,24.0,43.0
89ce8c08d37ffff,89ce8c0f053ffff,1.0771,24.0,43.0
89ce8c08d37ffff,89ce8c0f043ffff,2.0334,24.0,43.0
89ce8c08d37ffff,89ce8c0f05bffff,1.8726,24.0,43.0
89ce8c08db3ffff,89ce8c0f0c7ffff,2.111,24.0,43.0
89ce8c08db3ffff,89ce8c0f01bffff,3.8707,24.0,43.0
89ce8c08db3ffff,89ce8c0f0c3ffff,0.3488,24.0,43.0
89ce8c08db3ffff,89ce8c0f0d7ffff,2.3913,24.0,43.0
89ce8c08db3ffff,89ce8c0f047ffff,3.6697,24.0,43.0
89ce8c08db3ffff,89ce8c0f0cbffff,1.4126,24.0,43.0
89ce8c08db3ffff,89ce8c0f0cfffff,3.653,24.0,43.0
89ce8c08db3ffff,89ce8c0f00bffff,5.1364,24.0,43.0
89ce8c08db3ffff,89ce8c0f057ffff,5.7747,24.0,43.0
89ce8c08db3ffff,89ce8c0f053ffff,0.8908,24.0,43.0
89ce8c08db3ffff,89ce8c0f043ffff,1.6817,24.0,43.0
89ce8c08db3ffff,89ce8c0f05bffff,1.5487,24.0,43.0
89ce8c0f2dbffff,89ce8c0f0c7ffff,4.7007,24.0,43.0
89ce8c0f2dbffff,89ce8c0f01bffff,8.619,24.0,43.0
89ce8c0f2dbffff,89ce8c0f0c3ffff,0.7767,24.0,43.0
89ce8c0f2dbffff,89ce8c0f0d7ffff,5.3249,24.0,43.0
89ce8c0f2dbffff,89ce8c0f047ffff,8.1714,24.0,43.0
89ce8c0f2dbffff,89ce8c0f0cbffff,3.1455,24.0,43.0
89ce8c0f2dbffff,89ce8c0f0cfffff,8.1344,24.0,43.0
89ce8c0f2dbffff,89ce8c0f00bffff,11.4374,24.0,43.0
89ce8c0f2dbffff,89ce8c0f057ffff,12.8589,24.0,43.0
89ce8c0f2dbffff,89ce8c0f053ffff,1.9835,24.0,43.0
89ce8c0f2dbffff,89ce8c0f043ffff,3.7448,24.0,43.0
89ce8c0f2dbffff,89ce8c0f05bffff,3.4486,24.0,43.0
89ce8c08dafffff,89ce8c0f0c7ffff,1.1442,24.0,43.0
89ce8c08dafffff,89ce8c0f01bffff,2.0979,24.0,43.0
89ce8c08dafffff,89ce8c0f0c3ffff,0.189,24.0,43.0
89ce8c08dafffff,89ce8c0f0d7ffff,1.2961,24.0,43.0
89ce8c08dafffff,89ce8c0f047ffff,1.989,24.0,43.0
89ce8c08dafffff,89ce8c0f0cbffff,0.7656,24.0,43.0
89ce8c08dafffff,89ce8c0f0cfffff,1.9799,24.0,43.0
89ce8c08dafffff,89ce8c0f00bffff,2.7839,24.0,43.0
89ce8c08dafffff,89ce8c0f057ffff,3.1299,24.0,43.0
89ce8c08dafffff,89ce8c0f053ffff,0.4828,24.0,43.0
89ce8c08dafffff,89ce8c0f043ffff,0.9115,24.0,43.0
89ce8c08dafffff,89ce8c0f05bffff,0.8394,24.0,43.0
89ce8c0f2d3ffff,89ce8c0f0c7ffff,3.7929,24.0,43.0
89ce8c0f2d3ffff,89ce8c0f01bffff,6.9545,24.0,43.0
89ce8c0f2d3ffff,89ce8c0f0c3ffff,0.6267,24.0,43.0
89ce8c0f2d3ffff,89ce8c0f0d7ffff,4.2965,24.0,43.0
89ce8c0f2d3ffff,89ce8c0f047ffff,6.5933,24.0,43.0
89ce8c0f2d3ffff,89ce8c0f0cbffff,2.5381,24.0,43.0
89ce8c0f2d3ffff,89ce8c0f0cfffff,6.5634,24.0,43.0
89ce8c0f2d3ffff,89ce8c0f00bffff,9.2286,24.0,43.0
89ce8c0f2d3ffff,89ce8c0f057ffff,10.3756,24.0,43.0
89ce8c0f2d3ffff,89ce8c0f053ffff,1.6005,24.0,43.0
89ce8c0f2d3ffff,89ce8c0f043ffff,3.0216,24.0,43.0
89ce8c0f2d3ffff,89ce8c0f05bffff,2.7826,24.0,43.0
89ce8c08db7ffff,89ce8c0f0c7ffff,1.571,24.0,43.0
89ce8c08db7ffff,89ce8c0f01bffff,2.8805,24.0,43.0
89ce8c08db7ffff,89ce8c0f0c3ffff,0.2596,24.0,43.0
89ce8c08db7ffff,89ce8c0f0d7ffff,1.7796,24.0,43.0
89ce8c08db7ffff,89ce8c0f047ffff,2.7309,24.0,43.0
89ce8c08db7ffff,89ce8c0f0cbffff,1.0512,24.0,43.0
89ce8c08db7ffff,89ce8c0f0cfffff,2.7185,24.0,43.0
89ce8c08db7ffff,89ce8c0f00bffff,3.8224,24.0,43.0
89ce8c08db7ffff,89ce8c0f057ffff,4.2975,24.0,43.0
89ce8c08db7ffff,89ce8c0f053ffff,0.6629,24.0,43.0
89ce8c08db7ffff,89ce8c0f043ffff,1.2515,24.0,43.0
89ce8c08db7ffff,89ce8c0f05bffff,1.1525,24.0,43.0
89ce8c0f2d7ffff,89ce8c0f0c7ffff,2.1662,24.0,43.0
89ce8c0f2d7ffff,89ce8c0f01bffff,3.9718,24.0,43.0
89ce8c0f2d7ffff,89ce8c0f0c3ffff,0.3579,24.0,43.0
89ce8c0f2d7ffff,89ce8c0f0d7ffff,2.4538,24.0,43.0
89ce8c0f2d7ffff,89ce8c0f047ffff,3.7656,24.0,43.0
89ce8c0f2d7ffff,89ce8c0f0cbffff,1.4495,24.0,43.0
89ce8c0f2d7ffff,89ce8c0f0cfffff,3.7485,24.0,43.0
89ce8c0f2d7ffff,89ce8c0f00bffff,5.2706,24.0,43.0
89ce8c0f2d7ffff,89ce8c0f057ffff,5.9257,24.0,43.0
89ce8c0f2d7ffff,89ce8c0f053ffff,0.9141,24.0,43.0
89ce8c0f2d7ffff,89ce8c0f043ffff,1.7257,24.0,43.0
89ce8c0f2d7ffff,89ce8c0f05bffff,1.5892,24.0,43.0
89ce8c0f64bffff,89ce8c0f0c7ffff,1.7938,24.0,43.0
89ce8c0f64bffff,89ce8c0f01bffff,3.289,24.0,43.0
89ce8c0f64bffff,89ce8c0f0c3ffff,0.2964,24.0,43.0
89ce8c0f64bffff,89ce8c0f0d7ffff,2.032,24.0,43.0
89ce8c0f64bffff,89ce8c0f047ffff,3.1183,24.0,43.0
89ce8c0f64bffff,89ce8c0f0cbffff,1.2003,24.0,43.0
89ce8c0f64bffff,89ce8c0f0cfffff,3.1041,24.0,43.0
89ce8c0f64bffff,89ce8c0f00bffff,4.3645,24.0,43.0
89ce8c0f64bffff,89ce8c0f057ffff,4.907,24.0,43.0
89ce8c0f64bffff,89ce8c0f053ffff,0.7569,24.0,43.0
89ce8c0f64bffff,89ce8c0f043ffff,1.429,24.0,43.0
89ce8c0f64bffff,89ce8c0f05bffff,1.316,24.0,43.0
89ce8c08da7ffff,89ce8c0f0c7ffff,2.422,24.0,43.0
89ce8c08da7ffff,89ce8c0f01bffff,4.4409,24.0,43.0
89ce8c08da7ffff,89ce8c0f0c3ffff,0.4002,24.0,43.0
89ce8c08da7ffff,89ce8c0f0d7ffff,2.7436,24.0,43.0
89ce8c08da7ffff,89ce8c0f047ffff,4.2103,24.0,43.0
89ce8c08da7ffff,89ce8c0f0cbffff,1.6207,24.0,43.0
89ce8c08da7ffff,89ce8c0f0cfffff,4.1912,24.0,43.0
89ce8c08da7ffff,89ce8c0f00bffff,5.893,24.0,43.0
89ce8c08da7ffff,89ce8c0f057ffff,6.6255,24.0,43.0
89ce8c08da7ffff,89ce8c0f053ffff,1.022,24.0,43.0
89ce8c08da7ffff,89ce8c0f043ffff,1.9295,24.0,43.0
89ce8c08da7ffff,89ce8c0f05bffff,1.7769,24.0,43.0
89ce8c08d97ffff,89ce8c0f0c7ffff,0.2196,24.0,43.0
89ce8c08d97ffff,89ce8c0f01bffff,0.4026,24.0,43.0
89ce8c08d97ffff,89ce8c0f0c3ffff,0.0363,24.0,43.0
89ce8c08d97ffff,89ce8c0f0d7ffff,0.2487,24.0,43.0
89ce8c08d97ffff,89ce8c0f047ffff,0.3817,24.0,43.0
89ce8c08d97ffff,89ce8c0f0cbffff,0.1469,24.0,43.0
89ce8c08d97ffff,89ce8c0f0cfffff,0.38,24.0,43.0
89ce8c08d97ffff,89ce8c0f00bffff,0.5343,24.0,43.0
89ce8c08d97ffff,89ce8c0f057ffff,0.6007,24.0,43.0
89ce8c08d97ffff,89ce8c0f053ffff,0.0927,24.0,43.0
89ce8c08d97ffff,89ce8c0f043ffff,0.1749,24.0,43.0
89ce8c08d97ffff,89ce8c0f05bffff,0.1611,24.0,43.0
89ce8c08da3ffff,89ce8c0f0c7ffff,0.0689,24.0,43.0
89ce8c08da3ffff,89ce8c0f01bffff,0.1264,24.0,43.0
89ce8c08da3ffff,89ce8c0f0c3ffff,0.0114,24.0,43.0
89ce8c08da3ffff,89ce8c0f0d7ffff,0.0781,24.0,43.0
89ce8c08da3ffff,89ce8c0f047ffff,0.1198,24.0,43.0
89ce8c08da3ffff,89ce8c0f0cbffff,0.0461,24.0,43.0
89ce8c08da3ffff,89ce8c0f0cfffff,0.1193,24.0,43.0
89ce8c08da3ffff,89ce8c0f00bffff,0.1677,24.0,43.0
89ce8c08da3ffff,89ce8c0f057ffff,0.1885,24.0,43.0
89ce8c08da3ffff,89ce8c0f053ffff,0.0291,24.0,43.0
89ce8c08da3ffff,89ce8c0f043ffff,0.0549,24.0,43.0
